Date,Description,Amount,Type,Category
2025-09-30,Fresh Fruits & Veg Co.,340.49,DEBIT,Groceries
2025-09-30,Salary credited from Cyphersol Technologies,172000.00,CREDIT,Salary
2025-09-30,Myntra order,1076.93,DEBIT,Shopping
2025-09-30,Starbucks Powai,118.22,DEBIT,Take-out
2025-09-30,Starbucks Powai,272.53,DEBIT,Take-out
2025-10-01,BigBasket order,879.51,DEBIT,Groceries
2025-10-01,More Supermarket,487.74,DEBIT,Groceries
2025-10-01,Fresh Fruits & Veg Co.,244.37,DEBIT,Groceries
2025-10-01,House rent transfer to landlord,24000.00,DEBIT,Rent
2025-10-01,Decathlon Powai,963.97,DEBIT,Shopping
2025-10-01,Amazon.in order,338.41,DEBIT,Shopping
2025-10-01,Dominos Pizza,233.19,DEBIT,Take-out
2025-10-01,Behrouz Biryani,504.98,DEBIT,Take-out
2025-10-01,Dominos Pizza,492.09,DEBIT,Take-out
2025-10-01,Airtel Fibre broadband,457.18,DEBIT,Utilities
2025-10-02,PVR Cinemas,234.09,DEBIT,Entertainment
2025-10-02,Nature's Basket,821.68,DEBIT,Groceries
2025-10-02,Reliance Fresh,588.72,DEBIT,Groceries
2025-10-02,More Supermarket,534.71,DEBIT,Groceries
2025-10-02,Reliance Fresh,722.97,DEBIT,Groceries
2025-10-02,Amazon.in order,790.35,DEBIT,Shopping
2025-10-02,Mumbai Metro recharge,338.18,DEBIT,Transport
2025-10-02,CityFlo monthly pass,139.62,DEBIT,Transport
2025-10-03,Reliance Fresh,910.49,DEBIT,Groceries
2025-10-03,Fresh Fruits & Veg Co.,157.68,DEBIT,Groceries
2025-10-03,Reliance Fresh,435.29,DEBIT,Groceries
2025-10-03,Croma Electronics,1175.14,DEBIT,Shopping
2025-10-03,Behrouz Biryani,286.37,DEBIT,Take-out
2025-10-03,Swiggy order,243.19,DEBIT,Take-out
2025-10-03,Indian Oil fuel,384.00,DEBIT,Transport
2025-10-03,Ola Cabs,290.59,DEBIT,Transport
2025-10-03,Water tax payment,389.99,DEBIT,Utilities
2025-10-04,BookMyShow tickets,815.22,DEBIT,Entertainment
2025-10-04,Steam games purchase,583.45,DEBIT,Entertainment
2025-10-04,BookMyShow tickets,917.24,DEBIT,Entertainment
2025-10-04,Dominos Pizza,448.58,DEBIT,Take-out
2025-10-04,Behrouz Biryani,170.36,DEBIT,Take-out
2025-10-04,Behrouz Biryani,231.16,DEBIT,Take-out
2025-10-04,Jio postpaid bill,320.14,DEBIT,Utilities
2025-10-05,More Supermarket,626.77,DEBIT,Groceries
2025-10-05,HDFC Home Loan EMI,12500.00,DEBIT,Loan-Payments
2025-10-05,IKEA Navi Mumbai,1291.39,DEBIT,Shopping
2025-10-05,Cafe Coffee Day,340.67,DEBIT,Take-out
2025-10-05,Swiggy order,304.77,DEBIT,Take-out
2025-10-05,Cafe Coffee Day,409.17,DEBIT,Take-out
2025-10-05,Water tax payment,914.66,DEBIT,Utilities
2025-10-05,Airtel Fibre broadband,627.44,DEBIT,Utilities
2025-10-06,Spotify Premium,268.76,DEBIT,Entertainment
2025-10-06,Fresh Fruits & Veg Co.,685.23,DEBIT,Groceries
2025-10-06,Decathlon Powai,666.03,DEBIT,Shopping
2025-10-06,Amazon.in order,470.83,DEBIT,Shopping
2025-10-06,Behrouz Biryani,168.96,DEBIT,Take-out
2025-10-07,PVR Cinemas,225.58,DEBIT,Entertainment
2025-10-07,DMart Andheri West,588.92,DEBIT,Groceries
2025-10-07,More Supermarket,735.05,DEBIT,Groceries
2025-10-07,Credit Card bill payment,6800.00,DEBIT,Loan-Payments
2025-10-07,Zomato order,333.31,DEBIT,Take-out
2025-10-07,Dominos Pizza,116.59,DEBIT,Take-out
2025-10-07,Mumbai Metro recharge,180.04,DEBIT,Transport
2025-10-08,Netflix subscription,289.62,DEBIT,Entertainment
2025-10-08,IKEA Navi Mumbai,1681.70,DEBIT,Shopping
2025-10-08,Mumbai Metro recharge,132.28,DEBIT,Transport
2025-10-08,HP Petrol Pump,376.74,DEBIT,Transport
2025-10-08,Indian Oil fuel,191.44,DEBIT,Transport
2025-10-08,Jio postpaid bill,604.10,DEBIT,Utilities
2025-10-08,MSEB electricity bill,679.38,DEBIT,Utilities
2025-10-08,Airtel Fibre broadband,780.86,DEBIT,Utilities
2025-10-09,BigBasket order,262.20,DEBIT,Groceries
2025-10-09,More Supermarket,377.79,DEBIT,Groceries
2025-10-09,Nature's Basket,162.93,DEBIT,Groceries
2025-10-09,BigBasket order,618.09,DEBIT,Groceries
2025-10-09,Decathlon Powai,2352.13,DEBIT,Shopping
2025-10-09,Dominos Pizza,280.19,DEBIT,Take-out
2025-10-09,Behrouz Biryani,341.07,DEBIT,Take-out
2025-10-10,Netflix subscription,717.91,DEBIT,Entertainment
2025-10-10,BookMyShow tickets,760.89,DEBIT,Entertainment
2025-10-10,BigBasket order,362.55,DEBIT,Groceries
2025-10-10,BigBasket order,351.79,DEBIT,Groceries
2025-10-10,Decathlon Powai,1041.05,DEBIT,Shopping
2025-10-10,IKEA Navi Mumbai,1739.16,DEBIT,Shopping
2025-10-10,Dominos Pizza,319.97,DEBIT,Take-out
2025-10-10,Mahanagar Gas bill,306.93,DEBIT,Utilities
2025-10-11,Fresh Fruits & Veg Co.,443.64,DEBIT,Groceries
2025-10-11,BigBasket order,491.02,DEBIT,Groceries
2025-10-11,Croma Electronics,1230.06,DEBIT,Shopping
2025-10-11,Behrouz Biryani,255.50,DEBIT,Take-out
2025-10-11,Indian Oil fuel,257.18,DEBIT,Transport
2025-10-12,BookMyShow tickets,349.26,DEBIT,Entertainment
2025-10-12,Fresh Fruits & Veg Co.,831.87,DEBIT,Groceries
2025-10-12,Fresh Fruits & Veg Co.,378.37,DEBIT,Groceries
2025-10-12,Starbucks Powai,300.13,DEBIT,Take-out
2025-10-12,Behrouz Biryani,287.81,DEBIT,Take-out
2025-10-12,Behrouz Biryani,445.79,DEBIT,Take-out
2025-10-12,Dominos Pizza,422.94,DEBIT,Take-out
2025-10-13,DMart Andheri West,669.25,DEBIT,Groceries
2025-10-13,BigBasket order,501.40,DEBIT,Groceries
2025-10-13,Amazon.in order,2151.73,DEBIT,Shopping
2025-10-13,Dominos Pizza,187.80,DEBIT,Take-out
2025-10-13,Jio postpaid bill,384.18,DEBIT,Utilities
2025-10-13,Jio postpaid bill,401.53,DEBIT,Utilities
2025-10-13,Water tax payment,510.15,DEBIT,Utilities
2025-10-13,Airtel Fibre broadband,634.08,DEBIT,Utilities
2025-10-14,Reliance Fresh,718.88,DEBIT,Groceries
2025-10-14,More Supermarket,439.69,DEBIT,Groceries
2025-10-14,BigBasket order,661.78,DEBIT,Groceries
2025-10-14,Myntra order,329.62,DEBIT,Shopping
2025-10-14,Dominos Pizza,209.69,DEBIT,Take-out
2025-10-14,Zomato order,293.27,DEBIT,Take-out
2025-10-14,Zomato order,235.91,DEBIT,Take-out
2025-10-14,Ola Cabs,259.92,DEBIT,Transport
2025-10-15,More Supermarket,834.95,DEBIT,Groceries
2025-10-15,Flipkart order,1425.85,DEBIT,Shopping
2025-10-15,Behrouz Biryani,303.79,DEBIT,Take-out
2025-10-15,Ola Cabs,185.20,DEBIT,Transport
2025-10-15,Mahanagar Gas bill,553.92,DEBIT,Utilities
2025-10-16,BigBasket order,313.09,DEBIT,Groceries
2025-10-16,Fresh Fruits & Veg Co.,410.39,DEBIT,Groceries
2025-10-16,DMart Andheri West,597.68,DEBIT,Groceries
2025-10-16,Croma Electronics,859.54,DEBIT,Shopping
2025-10-16,MSEB electricity bill,691.16,DEBIT,Utilities
2025-10-17,PVR Cinemas,895.34,DEBIT,Entertainment
2025-10-17,Netflix subscription,96.05,DEBIT,Entertainment
2025-10-17,DMart Andheri West,342.60,DEBIT,Groceries
2025-10-17,Fresh Fruits & Veg Co.,935.29,DEBIT,Groceries
2025-10-17,Amazon.in order,2166.40,DEBIT,Shopping
2025-10-17,Dominos Pizza,431.80,DEBIT,Take-out
2025-10-17,Cafe Coffee Day,230.65,DEBIT,Take-out
2025-10-17,Mahanagar Gas bill,654.14,DEBIT,Utilities
2025-10-18,Nature's Basket,862.56,DEBIT,Groceries
2025-10-18,Nature's Basket,460.13,DEBIT,Groceries
2025-10-18,DMart Andheri West,339.76,DEBIT,Groceries
2025-10-18,Fresh Fruits & Veg Co.,725.22,DEBIT,Groceries
2025-10-18,Croma Electronics,2197.69,DEBIT,Shopping
2025-10-18,Swiggy order,261.49,DEBIT,Take-out
2025-10-18,Zomato order,400.89,DEBIT,Take-out
2025-10-18,Ola Cabs,236.28,DEBIT,Transport
2025-10-18,Indian Oil fuel,235.88,DEBIT,Transport
2025-10-19,PVR Cinemas,324.32,DEBIT,Entertainment
2025-10-19,BookMyShow tickets,386.86,DEBIT,Entertainment
2025-10-19,Nature's Basket,176.86,DEBIT,Groceries
2025-10-19,Cafe Coffee Day,377.38,DEBIT,Take-out
2025-10-19,Swiggy order,288.32,DEBIT,Take-out
2025-10-19,Mumbai Metro recharge,325.57,DEBIT,Transport
2025-10-19,Jio postpaid bill,702.96,DEBIT,Utilities
2025-10-20,DMart Andheri West,852.15,DEBIT,Groceries
2025-10-20,BigBasket order,152.74,DEBIT,Groceries
2025-10-20,More Supermarket,404.77,DEBIT,Groceries
2025-10-20,Amazon.in order,1479.09,DEBIT,Shopping
2025-10-20,Mumbai Metro recharge,146.84,DEBIT,Transport
2025-10-21,BookMyShow tickets,504.14,DEBIT,Entertainment
2025-10-21,Nature's Basket,620.72,DEBIT,Groceries
2025-10-21,More Supermarket,430.18,DEBIT,Groceries
2025-10-21,Decathlon Powai,1667.89,DEBIT,Shopping
2025-10-21,Behrouz Biryani,215.67,DEBIT,Take-out
2025-10-21,Starbucks Powai,114.50,DEBIT,Take-out
2025-10-21,Mumbai Metro recharge,534.45,DEBIT,Transport
2025-10-22,More Supermarket,438.50,DEBIT,Groceries
2025-10-22,BigBasket order,498.94,DEBIT,Groceries
2025-10-22,Flipkart order,1219.42,DEBIT,Shopping
2025-10-22,IKEA Navi Mumbai,974.87,DEBIT,Shopping
2025-10-22,Mumbai Metro recharge,135.45,DEBIT,Transport
2025-10-22,Uber ride,224.13,DEBIT,Transport
2025-10-22,HP Petrol Pump,186.76,DEBIT,Transport
2025-10-23,Nature's Basket,484.50,DEBIT,Groceries
2025-10-23,Reliance Fresh,261.16,DEBIT,Groceries
2025-10-23,More Supermarket,394.67,DEBIT,Groceries
2025-10-23,Nature's Basket,751.12,DEBIT,Groceries
2025-10-23,Croma Electronics,1075.27,DEBIT,Shopping
2025-10-23,Myntra order,2679.81,DEBIT,Shopping
2025-10-23,Behrouz Biryani,467.69,DEBIT,Take-out
2025-10-23,Indian Oil fuel,216.86,DEBIT,Transport
2025-10-24,Netflix subscription,324.20,DEBIT,Entertainment
2025-10-24,PVR Cinemas,104.38,DEBIT,Entertainment
2025-10-24,DMart Andheri West,620.49,DEBIT,Groceries
2025-10-24,Amazon.in order,2354.51,DEBIT,Shopping
2025-10-24,Starbucks Powai,115.01,DEBIT,Take-out
2025-10-24,Starbucks Powai,180.06,DEBIT,Take-out
2025-10-24,Water tax payment,789.88,DEBIT,Utilities
2025-10-25,PVR Cinemas,496.66,DEBIT,Entertainment
2025-10-25,BookMyShow tickets,521.11,DEBIT,Entertainment
2025-10-25,Amazon.in order,1164.83,DEBIT,Shopping
2025-10-25,IKEA Navi Mumbai,1325.77,DEBIT,Shopping
2025-10-25,Myntra order,2518.89,DEBIT,Shopping
2025-10-25,Flipkart order,1916.57,DEBIT,Shopping
2025-10-25,Swiggy order,230.94,DEBIT,Take-out
2025-10-25,CityFlo monthly pass,273.10,DEBIT,Transport
2025-10-25,CityFlo monthly pass,410.86,DEBIT,Transport
2025-10-26,Fresh Fruits & Veg Co.,215.36,DEBIT,Groceries
2025-10-26,Reliance Fresh,548.03,DEBIT,Groceries
2025-10-26,Nature's Basket,910.35,DEBIT,Groceries
2025-10-26,Fresh Fruits & Veg Co.,518.42,DEBIT,Groceries
2025-10-26,IKEA Navi Mumbai,1550.97,DEBIT,Shopping
2025-10-26,Cafe Coffee Day,178.88,DEBIT,Take-out
2025-10-26,Zomato order,259.42,DEBIT,Take-out
2025-10-26,Starbucks Powai,89.94,DEBIT,Take-out
2025-10-26,Starbucks Powai,431.83,DEBIT,Take-out
2025-10-27,Reliance Fresh,589.96,DEBIT,Groceries
2025-10-27,Croma Electronics,2643.26,DEBIT,Shopping
2025-10-27,Zomato order,454.45,DEBIT,Take-out
2025-10-27,Swiggy order,333.45,DEBIT,Take-out
2025-10-27,Airtel Fibre broadband,520.33,DEBIT,Utilities
2025-10-27,Water tax payment,417.11,DEBIT,Utilities
2025-10-28,PVR Cinemas,731.84,DEBIT,Entertainment
2025-10-28,Fresh Fruits & Veg Co.,853.84,DEBIT,Groceries
2025-10-28,More Supermarket,208.83,DEBIT,Groceries
2025-10-28,IKEA Navi Mumbai,2227.86,DEBIT,Shopping
2025-10-28,Swiggy order,235.25,DEBIT,Take-out
2025-10-28,CityFlo monthly pass,159.69,DEBIT,Transport
2025-10-28,Mahanagar Gas bill,318.36,DEBIT,Utilities
2025-10-29,Netflix subscription,679.90,DEBIT,Entertainment
2025-10-29,Nature's Basket,146.83,DEBIT,Groceries
2025-10-29,Fresh Fruits & Veg Co.,534.70,DEBIT,Groceries
2025-10-29,Myntra order,320.47,DEBIT,Shopping
2025-10-29,Dominos Pizza,231.43,DEBIT,Take-out
2025-10-29,Airtel Fibre broadband,360.31,DEBIT,Utilities
2025-10-30,PVR Cinemas,390.32,DEBIT,Entertainment
2025-10-30,Nature's Basket,468.85,DEBIT,Groceries
2025-10-30,Amazon.in order,1786.10,DEBIT,Shopping
2025-10-30,Flipkart order,1310.66,DEBIT,Shopping
2025-10-30,Flipkart order,512.71,DEBIT,Shopping
2025-10-30,Decathlon Powai,1968.63,DEBIT,Shopping
2025-10-30,Behrouz Biryani,280.41,DEBIT,Take-out
2025-10-30,Mumbai Metro recharge,231.08,DEBIT,Transport
2025-10-30,CityFlo monthly pass,221.60,DEBIT,Transport
2025-10-31,Spotify Premium,327.21,DEBIT,Entertainment
2025-10-31,BookMyShow tickets,484.34,DEBIT,Entertainment
2025-10-31,DMart Andheri West,237.31,DEBIT,Groceries
2025-10-31,DMart Andheri West,624.74,DEBIT,Groceries
2025-10-31,DMart Andheri West,616.45,DEBIT,Groceries
2025-10-31,Reliance Fresh,202.48,DEBIT,Groceries
2025-10-31,More Supermarket,195.77,DEBIT,Groceries
2025-10-31,Salary credited from Cyphersol Technologies,172000.00,CREDIT,Salary
2025-10-31,Behrouz Biryani,189.57,DEBIT,Take-out
2025-10-31,Mahanagar Gas bill,732.80,DEBIT,Utilities
2025-11-01,Nature's Basket,859.72,DEBIT,Groceries
2025-11-01,More Supermarket,583.95,DEBIT,Groceries
2025-11-01,House rent transfer to landlord,24000.00,DEBIT,Rent
2025-11-01,Croma Electronics,1349.17,DEBIT,Shopping
2025-11-01,Amazon.in order,966.65,DEBIT,Shopping
2025-11-01,Cafe Coffee Day,297.77,DEBIT,Take-out
2025-11-02,Netflix subscription,917.19,DEBIT,Entertainment
2025-11-02,DMart Andheri West,216.24,DEBIT,Groceries
2025-11-02,BigBasket order,1110.45,DEBIT,Groceries
2025-11-02,Croma Electronics,1932.43,DEBIT,Shopping
2025-11-02,Zomato order,281.49,DEBIT,Take-out
2025-11-02,Ola Cabs,434.36,DEBIT,Transport
2025-11-02,Jio postpaid bill,354.85,DEBIT,Utilities
2025-11-02,Mahanagar Gas bill,678.16,DEBIT,Utilities
2025-11-02,Mahanagar Gas bill,556.93,DEBIT,Utilities
2025-11-03,PVR Cinemas,697.59,DEBIT,Entertainment
2025-11-03,Nature's Basket,439.53,DEBIT,Groceries
2025-11-03,More Supermarket,690.97,DEBIT,Groceries
2025-11-03,More Supermarket,400.38,DEBIT,Groceries
2025-11-03,Cafe Coffee Day,130.80,DEBIT,Take-out
2025-11-03,Swiggy order,475.44,DEBIT,Take-out
2025-11-03,Uber ride,399.17,DEBIT,Transport
2025-11-04,Steam games purchase,328.55,DEBIT,Entertainment
2025-11-04,More Supermarket,313.78,DEBIT,Groceries
2025-11-04,Nature's Basket,340.35,DEBIT,Groceries
2025-11-04,IKEA Navi Mumbai,1084.26,DEBIT,Shopping
2025-11-04,Indian Oil fuel,353.17,DEBIT,Transport
2025-11-04,CityFlo monthly pass,187.30,DEBIT,Transport
2025-11-04,Mahanagar Gas bill,457.04,DEBIT,Utilities
2025-11-05,Reliance Fresh,916.25,DEBIT,Groceries
2025-11-05,DMart Andheri West,565.96,DEBIT,Groceries
2025-11-05,BigBasket order,876.82,DEBIT,Groceries
2025-11-05,BigBasket order,822.79,DEBIT,Groceries
2025-11-05,HDFC Home Loan EMI,12500.00,DEBIT,Loan-Payments
2025-11-05,Decathlon Powai,652.28,DEBIT,Shopping
2025-11-05,Starbucks Powai,384.35,DEBIT,Take-out
2025-11-05,Mahanagar Gas bill,739.04,DEBIT,Utilities
2025-11-06,Nature's Basket,506.64,DEBIT,Groceries
2025-11-06,Dominos Pizza,105.52,DEBIT,Take-out
2025-11-06,Cafe Coffee Day,472.14,DEBIT,Take-out
2025-11-06,Cafe Coffee Day,328.67,DEBIT,Take-out
2025-11-06,HP Petrol Pump,82.86,DEBIT,Transport
2025-11-06,Airtel Fibre broadband,486.69,DEBIT,Utilities
2025-11-06,MSEB electricity bill,764.71,DEBIT,Utilities
2025-11-07,DMart Andheri West,191.05,DEBIT,Groceries
2025-11-07,Reliance Fresh,965.92,DEBIT,Groceries
2025-11-07,Credit Card bill payment,6800.00,DEBIT,Loan-Payments
2025-11-07,Mumbai Metro recharge,142.51,DEBIT,Transport
2025-11-07,Ola Cabs,182.10,DEBIT,Transport
2025-11-07,Mumbai Metro recharge,401.96,DEBIT,Transport
2025-11-07,Mahanagar Gas bill,703.27,DEBIT,Utilities
2025-11-08,Netflix subscription,266.07,DEBIT,Entertainment
2025-11-08,Reliance Fresh,1032.44,DEBIT,Groceries
2025-11-08,Reliance Fresh,388.83,DEBIT,Groceries
2025-11-08,Fresh Fruits & Veg Co.,750.94,DEBIT,Groceries
2025-11-08,Refund from Myntra,932.33,CREDIT,Refund
2025-11-08,Cafe Coffee Day,406.66,DEBIT,Take-out
2025-11-08,Dominos Pizza,314.47,DEBIT,Take-out
2025-11-08,Ola Cabs,263.43,DEBIT,Transport
2025-11-08,CityFlo monthly pass,256.24,DEBIT,Transport
2025-11-09,Spotify Premium,171.82,DEBIT,Entertainment
2025-11-09,DMart Andheri West,675.25,DEBIT,Groceries
2025-11-09,Myntra order,548.14,DEBIT,Shopping
2025-11-09,Dominos Pizza,196.54,DEBIT,Take-out
2025-11-09,Dominos Pizza,229.11,DEBIT,Take-out
2025-11-09,Zomato order,173.15,DEBIT,Take-out
2025-11-09,Indian Oil fuel,150.59,DEBIT,Transport
2025-11-09,Jio postpaid bill,279.30,DEBIT,Utilities
2025-11-10,Reliance Fresh,503.74,DEBIT,Groceries
2025-11-10,Swiggy order,257.94,DEBIT,Take-out
2025-11-10,Cafe Coffee Day,309.22,DEBIT,Take-out
2025-11-10,Swiggy order,180.79,DEBIT,Take-out
2025-11-10,Dominos Pizza,450.26,DEBIT,Take-out
2025-11-10,Swiggy order,331.65,DEBIT,Take-out
2025-11-11,BookMyShow tickets,681.49,DEBIT,Entertainment
2025-11-11,Spotify Premium,846.65,DEBIT,Entertainment
2025-11-11,Fresh Fruits & Veg Co.,470.60,DEBIT,Groceries
2025-11-11,Nature's Basket,327.11,DEBIT,Groceries
2025-11-11,Cafe Coffee Day,295.01,DEBIT,Take-out
2025-11-11,Swiggy order,313.56,DEBIT,Take-out
2025-11-11,Airtel Fibre broadband,907.10,DEBIT,Utilities
2025-11-12,DMart Andheri West,236.53,DEBIT,Groceries
2025-11-12,More Supermarket,241.80,DEBIT,Groceries
2025-11-12,Starbucks Powai,137.57,DEBIT,Take-out
2025-11-12,Starbucks Powai,163.64,DEBIT,Take-out
2025-11-12,Swiggy order,194.73,DEBIT,Take-out
2025-11-12,Indian Oil fuel,255.41,DEBIT,Transport
2025-11-12,CityFlo monthly pass,422.85,DEBIT,Transport
2025-11-13,PVR Cinemas,413.34,DEBIT,Entertainment
2025-11-13,Fresh Fruits & Veg Co.,576.44,DEBIT,Groceries
2025-11-13,Fresh Fruits & Veg Co.,986.18,DEBIT,Groceries
2025-11-13,Decathlon Powai,1324.84,DEBIT,Shopping
2025-11-13,Amazon.in order,1456.82,DEBIT,Shopping
2025-11-13,Dominos Pizza,271.02,DEBIT,Take-out
2025-11-13,Swiggy order,263.12,DEBIT,Take-out
2025-11-14,BigBasket order,821.30,DEBIT,Groceries
2025-11-14,More Supermarket,461.17,DEBIT,Groceries
2025-11-14,IKEA Navi Mumbai,2487.53,DEBIT,Shopping
2025-11-14,Behrouz Biryani,239.72,DEBIT,Take-out
2025-11-14,Swiggy order,360.00,DEBIT,Take-out
2025-11-14,Cafe Coffee Day,363.20,DEBIT,Take-out
2025-11-14,Ola Cabs,110.95,DEBIT,Transport
2025-11-14,Jio postpaid bill,335.64,DEBIT,Utilities
2025-11-14,Mahanagar Gas bill,404.97,DEBIT,Utilities
2025-11-15,Spotify Premium,392.63,DEBIT,Entertainment
2025-11-15,BigBasket order,530.83,DEBIT,Groceries
2025-11-15,DMart Andheri West,556.67,DEBIT,Groceries
2025-11-15,DMart Andheri West,380.88,DEBIT,Groceries
2025-11-15,IKEA Navi Mumbai,2208.30,DEBIT,Shopping
2025-11-15,Zomato order,278.53,DEBIT,Take-out
2025-11-15,Swiggy order,319.04,DEBIT,Take-out
2025-11-15,Cafe Coffee Day,164.35,DEBIT,Take-out
2025-11-15,Jio postpaid bill,383.13,DEBIT,Utilities
2025-11-16,Nature's Basket,715.94,DEBIT,Groceries
2025-11-16,More Supermarket,597.19,DEBIT,Groceries
2025-11-16,Decathlon Powai,796.43,DEBIT,Shopping
2025-11-16,Starbucks Powai,426.92,DEBIT,Take-out
2025-11-16,Swiggy order,337.71,DEBIT,Take-out
2025-11-16,Airtel Fibre broadband,524.33,DEBIT,Utilities
2025-11-17,Steam games purchase,472.52,DEBIT,Entertainment
2025-11-17,Nature's Basket,685.66,DEBIT,Groceries
2025-11-17,BigBasket order,339.92,DEBIT,Groceries
2025-11-17,IKEA Navi Mumbai,1176.19,DEBIT,Shopping
2025-11-17,Myntra order,1840.23,DEBIT,Shopping
2025-11-17,Cafe Coffee Day,257.04,DEBIT,Take-out
2025-11-17,HP Petrol Pump,100.27,DEBIT,Transport
2025-11-17,Indian Oil fuel,142.07,DEBIT,Transport
2025-11-17,Water tax payment,208.70,DEBIT,Utilities
2025-11-18,Spotify Premium,135.43,DEBIT,Entertainment
2025-11-18,BookMyShow tickets,387.55,DEBIT,Entertainment
2025-11-18,Flipkart order,1019.90,DEBIT,Shopping
2025-11-18,Starbucks Powai,545.88,DEBIT,Take-out
2025-11-18,Starbucks Powai,245.50,DEBIT,Take-out
2025-11-18,Uber ride,336.91,DEBIT,Transport
2025-11-18,Jio postpaid bill,521.48,DEBIT,Utilities
2025-11-19,Reliance Fresh,756.64,DEBIT,Groceries
2025-11-19,Reliance Fresh,1006.07,DEBIT,Groceries
2025-11-19,IKEA Navi Mumbai,2654.75,DEBIT,Shopping
2025-11-19,Amazon.in order,1357.93,DEBIT,Shopping
2025-11-19,Flipkart order,2004.59,DEBIT,Shopping
2025-11-19,Myntra order,1491.03,DEBIT,Shopping
2025-11-19,Dominos Pizza,109.01,DEBIT,Take-out
2025-11-19,Indian Oil fuel,190.84,DEBIT,Transport
2025-11-19,Uber ride,347.59,DEBIT,Transport
2025-11-20,PVR Cinemas,636.63,DEBIT,Entertainment
2025-11-20,More Supermarket,947.10,DEBIT,Groceries
2025-11-20,Reliance Fresh,546.26,DEBIT,Groceries
2025-11-20,Decathlon Powai,836.40,DEBIT,Shopping
2025-11-20,Behrouz Biryani,227.29,DEBIT,Take-out
2025-11-20,Behrouz Biryani,357.98,DEBIT,Take-out
2025-11-20,HP Petrol Pump,339.09,DEBIT,Transport
2025-11-20,MSEB electricity bill,940.15,DEBIT,Utilities
2025-11-21,PVR Cinemas,835.56,DEBIT,Entertainment
2025-11-21,More Supermarket,426.39,DEBIT,Groceries
2025-11-21,Dominos Pizza,230.06,DEBIT,Take-out
2025-11-21,Cafe Coffee Day,227.30,DEBIT,Take-out
2025-11-21,Airtel Fibre broadband,387.09,DEBIT,Utilities
2025-11-21,Mahanagar Gas bill,932.69,DEBIT,Utilities
2025-11-22,BigBasket order,659.53,DEBIT,Groceries
2025-11-22,DMart Andheri West,532.35,DEBIT,Groceries
2025-11-22,Nature's Basket,519.42,DEBIT,Groceries
2025-11-22,Reliance Fresh,524.37,DEBIT,Groceries
2025-11-22,Reliance Fresh,635.42,DEBIT,Groceries
2025-11-22,Indian Oil fuel,139.26,DEBIT,Transport
2025-11-23,Nature's Basket,648.16,DEBIT,Groceries
2025-11-23,Reliance Fresh,1075.94,DEBIT,Groceries
2025-11-23,BigBasket order,279.16,DEBIT,Groceries
2025-11-23,Decathlon Powai,487.06,DEBIT,Shopping
2025-11-23,Starbucks Powai,230.02,DEBIT,Take-out
2025-11-23,Starbucks Powai,288.79,DEBIT,Take-out
2025-11-23,Starbucks Powai,510.57,DEBIT,Take-out
2025-11-23,Behrouz Biryani,188.95,DEBIT,Take-out
2025-11-24,PVR Cinemas,173.98,DEBIT,Entertainment
2025-11-24,BookMyShow tickets,529.69,DEBIT,Entertainment
2025-11-24,DMart Andheri West,304.19,DEBIT,Groceries
2025-11-24,Swiggy order,376.14,DEBIT,Take-out
2025-11-24,Indian Oil fuel,270.68,DEBIT,Transport
2025-11-24,CityFlo monthly pass,247.96,DEBIT,Transport
2025-11-25,DMart Andheri West,314.53,DEBIT,Groceries
2025-11-25,Decathlon Powai,777.17,DEBIT,Shopping
2025-11-25,Swiggy order,310.68,DEBIT,Take-out
2025-11-25,Zomato order,171.34,DEBIT,Take-out
